Concept	PROP_W	TOTAL_GEN_FREQ
activity [men/male/women/female]	0.6219201359388276	2354
activity and [men/male/women/female]	0.7518867924528302	1060
activity by [men/male/women/female]	0.8108602806589383	1639
activity for [men/male/women/female]	0.7668776371308017	6636
activity in [men/male/women/female]	0.6823501313589683	4187
activity of [men/male/women/female]	0.6229093842430761	18595
actor and [men/male/women/female]	0.6572052401746725	458
actual [men/male/women/female]	0.640659747961453	10792
actual [men/male/women/female] body	0.7871287128712872	202
actuality of [men/male/women/female]	0.8107142857142857	280
acute for [men/male/women/female]	0.8810198300283286	706
adaptation in [men/male/women/female]	0.744131455399061	426
adaptive for [men/male/women/female]	0.6419213973799127	229
addicted [men/male/women/female]	0.8823275862068966	2320
addiction in [men/male/women/female]	0.8171428571428572	525
addition [men/male/women/female]	0.6910112359550562	534
addition of [men/male/women/female]	0.8103326256192498	1413
address [men/male/women/female]	0.8666492009431491	3817
adenoma in [men/male/women/female]	0.6209912536443148	686
adequate for [men/male/women/female]	0.7142857142857143	203
adherence of [men/male/women/female]	0.6196319018404908	163
adivasi [men/male/women/female]	0.9117157134925041	1801
adjustment for [men/male/women/female]	0.7232472324723247	271
adjustment in [men/male/women/female]	0.8175787728026535	603
adjustment of [men/male/women/female]	0.6423751686909581	741
administrative [men/male/women/female]	0.6568627450980392	204
admirer of [men/male/women/female]	0.7765151515151515	528
admission for [men/male/women/female]	0.8209302325581396	430
admission of [men/male/women/female]	0.9675394399933922	12107
adolescent [men/male/women/female]	0.8659503258763431	11354
adolescent [men/male/women/female] athlete	0.8430034129692833	879
adolescent [men/male/women/female] body	0.6488372093023256	430
adolescent [men/male/women/female] football	0.7133333333333334	150
adolescent [men/male/women/female] patient	0.65311004784689	418
adolescent [men/male/women/female] population	0.6748971193415638	243
adolescent [men/male/women/female] sexuality	0.8963117606123869	1437
adolescent and [men/male/women/female]	0.8458357944477259	1693
adoption by [men/male/women/female]	0.7290076335877863	262
adoption of [men/male/women/female]	0.8264984227129337	634
adorable [men/male/women/female]	0.7647058823529411	340
adoring [men/male/women/female]	0.910024154589372	1656
adorned [men/male/women/female]	0.8508474576271187	295
adornment for [men/male/women/female]	0.819672131147541	244
adornment of [men/male/women/female]	0.8898756660746003	563
adult [men/male/women/female] canary	0.6627906976744186	344
adult [men/male/women/female] dummy	0.6231343283582089	268
adult [men/male/women/female] fly	0.7452471482889734	263
adult [men/male/women/female] literacy	0.7071547420965059	601
adult [men/male/women/female] moth	0.6388888888888888	180
adult [men/male/women/female] pig	0.6468253968253969	252
adult [men/male/women/female] prairie	0.6733333333333333	150
adult [men/male/women/female] sexuality	0.6651982378854625	454
adult [men/male/women/female] sheep	0.6490683229813664	322
adult [men/male/women/female] student	0.6221198156682027	217
adult [men/male/women/female] survival	0.8894736842105263	380
adult [men/male/women/female] test	0.8291666666666667	240
adult [men/male/women/female] worm	0.8737607402511567	1513
adult and [men/male/women/female]	0.7271906052393857	1107
adulterous [men/male/women/female]	0.840802256345973	3191
adulthood [men/male/women/female]	0.6213592233009708	206
advance in [men/male/women/female]	0.9742002063983488	1938
advancement for [men/male/women/female]	0.9437883797827114	2117
advancement of [men/male/women/female]	0.9871869701770477	35979
advantage of [men/male/women/female]	0.7403473518013493	6967
advantaged [men/male/women/female]	0.732597623089983	1178
advantageous for [men/male/women/female]	0.6958277254374159	743
advent of [men/male/women/female]	0.8825978351373855	1201
adventure and [men/male/women/female]	0.6796875	128
advertising for [men/male/women/female]	0.6616314199395771	331
advice [men/male/women/female]	0.7296587926509186	381
advice for [men/male/women/female]	0.8043165467625899	4170
advice in [men/male/women/female]	0.6515151515151515	132
advisable for [men/male/women/female]	0.8433734939759037	581
advocacy for [men/male/women/female]	0.9860751295336787	3088
advocacy of [men/male/women/female]	0.9788676236044657	2508
advocate [men/male/women/female]	0.6932907348242812	313
advocate for [men/male/women/female]	0.9841057237253327	11199
advocate of [men/male/women/female]	0.9857159313443151	8681
aesthetic of [men/male/women/female]	0.799163179916318	239
aeta [men/male/women/female]	0.7643979057591623	191
affair and [men/male/women/female]	0.679465776293823	599
affair for [men/male/women/female]	0.6437659033078881	393
affected [men/male/women/female]	0.820278211708696	13443
affiliated [men/male/women/female]	0.8759964570416298	1129
affiliation of [men/male/women/female]	0.7111913357400722	277
affirmation of [men/male/women/female]	0.8791989664082688	1548
afflicted [men/male/women/female]	0.7716942148760331	968
affluent [men/male/women/female]	0.6802250108178278	6933
afghan [men/male/women/female]	0.8654073516766982	37216
afghani [men/male/women/female]	0.8349626221966647	1739
afghanistan [men/male/women/female]	0.8725701943844493	463
afl [men/male/women/female]	0.6855123674911661	283
africa [men/male/women/female]	0.8194682675814752	2332
africa and [men/male/women/female]	0.7669491525423728	236
africa for [men/male/women/female]	0.6012658227848101	158
african [men/male/women/female]	0.8062205592489894	149665
african [men/male/women/female] body	0.958590308370044	1135
african [men/male/women/female] sexuality	0.6708860759493671	158
african [men/male/women/female] slave	0.6826722338204593	479
african [men/male/women/female] theologian	0.972348141432457	2206
african [men/male/women/female] writer	0.9435626102292769	1701
african american [men/male/women/female]	0.6936101648418428	287973
african and [men/male/women/female]	0.7836879432624113	282
african black [men/male/women/female]	0.6954732510288066	243
african canadian [men/male/women/female]	0.9436964504283966	817
african caribbean [men/male/women/female]	0.6693121693121693	756
african immigrant [men/male/women/female]	0.8850072780203785	687
african muslim [men/male/women/female]	0.8736462093862816	554
african slave [men/male/women/female]	0.927461139896373	579
africana [men/male/women/female]	0.9131034482758621	1450
africanamerican [men/male/women/female]	0.7022195739609712	6713
afrikaans [men/male/women/female]	0.7659574468085106	423
afrikaner [men/male/women/female]	0.7204724409448819	1778
afroamerican [men/male/women/female]	0.875	400
afrocaribbean [men/male/women/female]	0.7674418604651163	258
against [men/male/women/female]	0.9963974967749019	145732
age and [men/male/women/female]	0.6564580559254327	2253
age of [men/male/women/female]	0.6193712829226848	12947
aged [men/male/women/female] character	0.6771653543307087	127
aged [men/male/women/female] rat	0.7190569744597249	509
aged [men/male/women/female] voice	0.6453900709219859	141
aged healthy [men/male/women/female]	0.671875	128
aged korean [men/male/women/female]	0.625	208
aged married [men/male/women/female]	0.6567505720823799	437
aged single [men/male/women/female]	0.659217877094972	179
ageing [men/male/women/female] body	0.6485943775100401	498
ageless [men/male/women/female]	0.696319018404908	326
agency and [men/male/women/female]	0.9082774049217002	894
agency for [men/male/women/female]	0.9511221945137157	2005
agency in [men/male/women/female]	0.8005390835579514	371
agency of [men/male/women/female]	0.8540181464679196	6172
agenda for [men/male/women/female]	0.9612371134020619	2425
agenda of [men/male/women/female]	0.8544395924308588	1374
agent [men/male/women/female]	0.6005917159763313	338
agent and [men/male/women/female]	0.6413373860182371	329
agent for [men/male/women/female]	0.773784355179704	473
agent in [men/male/women/female]	0.7407407407407407	702
agent of [men/male/women/female]	0.6159420289855072	276
agentic [men/male/women/female]	0.9259818731117825	1324
aggression and [men/male/women/female]	0.7695652173913043	230
aggressive [men/male/women/female] character	0.6581196581196581	117
aggressive and [men/male/women/female]	0.9098712446351931	466
aggrieved [men/male/women/female]	0.6684587813620072	558
agonist in [men/male/women/female]	0.7287234042553191	188
agricultural [men/male/women/female]	0.7959501557632399	642
agriculture [men/male/women/female]	0.7386934673366834	398
agriculture and [men/male/women/female]	0.8666666666666667	330
agriculture for [men/male/women/female]	0.6535433070866141	127
aid and [men/male/women/female]	0.8120481927710843	830
aid for [men/male/women/female]	0.8526912181303116	1059
aid in [men/male/women/female]	0.6989795918367347	1176
ailment of [men/male/women/female]	0.6601941747572816	309
aim for [men/male/women/female]	0.7484276729559748	159
ainu [men/male/women/female]	0.8290952099349498	1691
aka [men/male/women/female]	0.6180048661800487	411
akan [men/male/women/female]	0.7761194029850746	469
akha [men/male/women/female]	0.7430997876857749	471
alabama [men/male/women/female]	0.709628506444276	1319
alarmed [men/male/women/female]	0.6012269938650306	326
alaska [men/male/women/female]	0.7920792079207921	404
alaska native [men/male/women/female]	0.8737373737373737	3168
alaskan native [men/male/women/female]	0.8402555910543131	626
albanian [men/male/women/female]	0.7014661274014156	3956
alberta [men/male/women/female]	0.8699059561128527	638
alcohol and [men/male/women/female]	0.8606719367588933	2024
alcohol by [men/male/women/female]	0.7459016393442623	244
alcoholism in [men/male/women/female]	0.7920065252854812	1226
alevi [men/male/women/female]	0.7196652719665272	239
alexandrian [men/male/women/female]	0.7905759162303665	191
algerian [men/male/women/female]	0.8659576195502151	12317
algonquian [men/male/women/female]	0.7345276872964169	614
algonquin [men/male/women/female]	0.7255813953488373	215
alien [men/male/women/female]	0.6148666846215998	3713
alienate [men/male/women/female]	0.6018735362997658	427
alienating [men/male/women/female]	0.7417582417582418	182
alienation of [men/male/women/female]	0.6607142857142857	1064
alignment of [men/male/women/female]	0.8458244111349036	467
alive by [men/male/women/female]	0.6241610738255033	149
all american [men/male/women/female]	0.6855345911949685	159
allen [men/male/women/female]	0.7767295597484277	318
alliance of [men/male/women/female]	0.9011341222879684	4056
allowance for [men/male/women/female]	0.6127906976744186	860
allowed [men/male/women/female]	0.7901234567901234	243
allure of [men/male/women/female]	0.8333333333333334	330
alluring [men/male/women/female]	0.8592736705577172	1542
ally of [men/male/women/female]	0.6968421052631579	475
alsatian [men/male/women/female]	0.7312925170068028	588
alteration in [men/male/women/female]	0.7081081081081081	370
altered [men/male/women/female]	0.7961956521739131	368
alternative [men/male/women/female]	0.9086134453781513	952
alternative for [men/male/women/female]	0.8944954128440367	2616
alutiiq [men/male/women/female]	0.6121495327102804	428
amateur [men/male/women/female]	0.6535303776683087	1218
amazing [men/male/women/female]	0.7382968369829683	10275
amazon [men/male/women/female]	0.9863945578231292	2940
amazonian [men/male/women/female]	0.9473222124670764	1139
ambiguity of [men/male/women/female]	0.8936708860759494	395
ambiguous [men/male/women/female]	0.6197916666666666	384
ambition in [men/male/women/female]	0.6825053995680346	463
ambivalent [men/male/women/female]	0.6363636363636364	209
america [men/male/women/female]	0.6644474034620506	2253
america and [men/male/women/female]	0.7619047619047619	252
america for [men/male/women/female]	0.6871794871794872	195
american [men/male/women/female]	0.7421587518078465	873968
american [men/male/women/female] [men/male/women/female]	0.8472468916518651	1126
american [men/male/women/female] artist	0.9690003483106931	2871
american [men/male/women/female] athlete	0.6142649199417758	1374
american [men/male/women/female] author	0.8980926430517712	1835
american [men/male/women/female] employee	0.7027027027027027	259
american [men/male/women/female] faculty	0.9236259814418273	1401
american [men/male/women/female] friend	0.6222222222222222	270
american [men/male/women/female] graduate	0.70042194092827	237
american [men/male/women/female] health	0.7294117647058823	170
american [men/male/women/female] leader	0.8403441682600382	1046
american [men/male/women/female] novelist	0.9184	625
american [men/male/women/female] nurse	0.7809187279151943	283
american [men/male/women/female] physician	0.8408551068883611	421
american [men/male/women/female] present	0.6309523809523809	168
american [men/male/women/female] prisoner	0.6878980891719745	157
american [men/male/women/female] professor	0.8173076923076923	416
american [men/male/women/female] scholar	0.8251748251748252	858
american [men/male/women/female] singer	0.7123893805309734	452
american [men/male/women/female] slave	0.6923076923076923	247
american [men/male/women/female] soldier	0.7386569872958257	551
american [men/male/women/female] star	0.6260162601626016	123
american [men/male/women/female] suffrage	0.8433734939759037	498
american [men/male/women/female] today	0.7722513089005235	764
american [men/male/women/female] voter	0.8035714285714286	336
american [men/male/women/female] worker	0.7910313901345292	1115
american [men/male/women/female] writer	0.9724897743765668	15158
american and [men/male/women/female]	0.9576555641621483	7746
american black [men/male/women/female]	0.7527352297592997	1828
american catholic [men/male/women/female]	0.9480840543881335	809
american christian [men/male/women/female]	0.9161425576519916	477
american college [men/male/women/female]	0.7769565217391304	2300
american elderly [men/male/women/female]	0.6078431372549019	153
american immigrant [men/male/women/female]	0.9332552693208431	854
american indian [men/male/women/female]	0.8694813544792113	9332
american jewish [men/male/women/female]	0.8605532398635847	2639
american medical [men/male/women/female]	0.9625962596259626	2727
american muslim [men/male/women/female]	0.9633636587164986	4067
american old [men/male/women/female]	0.7685185185185185	324
american professional [men/male/women/female]	0.7624309392265194	362
american university [men/male/women/female]	0.7963800904977375	442
amerindian [men/male/women/female]	0.8701842546063652	1194
amount for [men/male/women/female]	0.6438356164383562	292
amount in [men/male/women/female]	0.6390977443609023	266
amsterdam [men/male/women/female]	0.6932515337423313	163
amygdala in [men/male/women/female]	0.7072243346007605	263
anabaptist [men/male/women/female]	0.9247311827956989	1023
anaemia in [men/male/women/female]	0.8752436647173489	513
analogy of [men/male/women/female]	0.6842105263157895	152
analysis [men/male/women/female]	0.6554307116104869	534
analysis of [men/male/women/female]	0.8758039945836155	23632
anarchist [men/male/women/female]	0.8976234003656307	1094
anatolian [men/male/women/female]	0.8395061728395061	324
anatomy of [men/male/women/female]	0.6673427991886409	493
anc [men/male/women/female]	0.9136363636363637	1980
ancestral [men/male/women/female]	0.6905398182789952	1871
ancient egyptian [men/male/women/female]	0.90625	736
ancient greek [men/male/women/female]	0.7206349206349206	945
and [men/male/women/female]	0.7898832684824902	771
andalusian [men/male/women/female]	0.7953367875647669	386
andean [men/male/women/female]	0.8604336043360433	1476
androgen in [men/male/women/female]	0.6654205607476635	1605
anemia in [men/male/women/female]	0.8602673147023087	823
angeles [men/male/women/female]	0.8104529616724738	1435
angelic [men/male/women/female]	0.6896551724137931	551
anglican [men/male/women/female]	0.9097359085534096	2537
anglo [men/male/women/female]	0.6363781284871672	6273
anglo american [men/male/women/female]	0.6826568265682657	271
angloamerican [men/male/women/female]	0.6987951807228916	166
anglophone [men/male/women/female]	0.7722772277227723	404
anglosaxon [men/male/women/female]	0.6229508196721312	122
angolan [men/male/women/female]	0.8160535117056856	598
animated [men/male/women/female]	0.6666666666666666	348
anishinaabe [men/male/women/female]	0.726790450928382	377
ankle of [men/male/women/female]	0.6581196581196581	117
annihilation of [men/male/women/female]	0.8854489164086687	969
annual [men/male/women/female]	0.8599726775956285	2928
anomaly in [men/male/women/female]	0.7754532775453278	717
anonymous [men/male/women/female] author	0.6129032258064516	155
anorexic [men/male/women/female]	0.94543063773833	1521
anorgasmia in [men/male/women/female]	0.8706624605678234	317
antagonist in [men/male/women/female]	0.6037735849056604	106
antebellum [men/male/women/female]	0.9263044647660033	1859
anthology [men/male/women/female]	0.7264770240700219	457
anthology of [men/male/women/female]	0.9803921568627451	3162
anti [men/male/women/female]	0.6686390532544378	169
antibody in [men/male/women/female]	0.8826185101580135	886
antifeminist [men/male/women/female]	0.6624548736462094	554
antillean [men/male/women/female]	0.7702702702702703	518
antonio [men/male/women/female]	0.6311475409836066	244
anxiety [men/male/women/female]	0.6228710462287105	411
anxiety in [men/male/women/female]	0.7577092511013216	2043
anxious [men/male/women/female] voice	0.6060606060606061	198
anything for [men/male/women/female]	0.639386189258312	391
apa [men/male/women/female]	0.8097014925373134	268
apache [men/male/women/female]	0.608817137534927	3221
apartment for [men/male/women/female]	0.6372093023255814	215
api [men/male/women/female]	0.8845381526104418	996
apolitical [men/male/women/female]	0.6702508960573477	279
apology for [men/male/women/female]	0.6775147928994083	338
appalachian [men/male/women/female]	0.9233189146677153	2543
apparel of [men/male/women/female]	0.9639455782312926	1470
apparent [men/male/women/female]	0.8761904761904762	525
apparent in [men/male/women/female]	0.6209987195902689	781
appeal for [men/male/women/female]	0.6559633027522935	2398
appeal of [men/male/women/female]	0.6930555555555555	720
appearance by [men/male/women/female]	0.6610169491525424	177
appearance for [men/male/women/female]	0.6605263157894737	380
appearance in [men/male/women/female]	0.6331521739130435	368
appetite for [men/male/women/female]	0.6927763272410792	2298
appetite in [men/male/women/female]	0.6816037735849056	424
applicable for [men/male/women/female]	0.6918238993710691	159
application by [men/male/women/female]	0.7631578947368421	190
application for [men/male/women/female]	0.7402234636871509	358
application in [men/male/women/female]	0.656	125
application of [men/male/women/female]	0.7272727272727273	451
appointment for [men/male/women/female]	0.7916666666666666	264
appointment of [men/male/women/female]	0.8533913043478261	5750
appraisal of [men/male/women/female]	0.7107093184979137	719
appreciation for [men/male/women/female]	0.7873754152823921	903
appreciation of [men/male/women/female]	0.7839278392783928	2439
appreciative [men/male/women/female] audience	0.631578947368421	114
approach [men/male/women/female]	0.6894923258559622	847
approach for [men/male/women/female]	0.7479201331114809	1202
approach in [men/male/women/female]	0.8734693877551021	490
appropriate [men/male/women/female]	0.6105072463768116	1656
appropriate [men/male/women/female] behavior	0.7560975609756098	861
appropriate [men/male/women/female] behaviour	0.8770833333333333	480
appropriate for [men/male/women/female]	0.6861493123772102	12216
appropriate in [men/male/women/female]	0.7544757033248082	391
appropriateness of [men/male/women/female]	0.8886597938144329	485
appropriation of [men/male/women/female]	0.9519725557461407	1749
aproned [men/male/women/female]	0.6523887973640856	607
arab [men/male/women/female]	0.7472740663565001	55669
arab american [men/male/women/female]	0.8676251859196827	2017
arabia [men/male/women/female]	0.8913043478260869	414
arabian [men/male/women/female]	0.8250857422831945	2041
arabic [men/male/women/female]	0.6008010680907877	1498
arapaho [men/male/women/female]	0.6370481927710844	664
arch [men/male/women/female]	0.7553956834532374	278
archetypal [men/male/women/female]	0.7730496453900709	282
archetype of [men/male/women/female]	0.8126984126984127	315
are [men/male/women/female]	0.6042220484753714	12790
are black [men/male/women/female]	0.7626262626262627	198
area [men/male/women/female]	0.704352537475167	5537
area and [men/male/women/female]	0.7054698457223001	713
area of [men/male/women/female]	0.8788624892281177	8123
arena for [men/male/women/female]	0.7951273532668881	903
arena of [men/male/women/female]	0.7675033025099075	757
argentine [men/male/women/female]	0.8086988573534832	2713
argentinean [men/male/women/female]	0.6894865525672371	409
argentinian [men/male/women/female]	0.8097928436911488	531
argive [men/male/women/female]	0.7174535050071531	1398
argument for [men/male/women/female]	0.9607427055702917	3770
arikara [men/male/women/female]	0.7565543071161048	267
aristocratic [men/male/women/female]	0.8309695719443012	23268
arizona [men/male/women/female]	0.7961082910321489	1182
arkansas [men/male/women/female]	0.6779891304347826	736
arm in [men/male/women/female]	0.6050420168067226	119
armenian [men/male/women/female]	0.6630106937208665	7294
arousal for [men/male/women/female]	0.6989795918367347	196
arousal in [men/male/women/female]	0.6926268751994893	3133
arrangement for [men/male/women/female]	0.7078544061302682	1044
arrest for [men/male/women/female]	0.7264957264957265	234
arrest of [men/male/women/female]	0.672934472934473	1755
arrival [men/male/women/female]	0.6535433070866141	127
arrival of [men/male/women/female]	0.6011535048802129	2254
art and [men/male/women/female]	0.7867494824016563	966
art by [men/male/women/female]	0.8697508896797153	1405
art for [men/male/women/female]	0.8558052434456929	534
artery in [men/male/women/female]	0.7044776119402985	335
arthritis in [men/male/women/female]	0.6848673946957878	641
article [men/male/women/female]	0.608	250
article by [men/male/women/female]	0.7430997876857749	471
article for [men/male/women/female]	0.7354596622889306	533
article in [men/male/women/female]	0.8616932103939648	1193
article of [men/male/women/female]	0.6909448818897638	1016
articulation of [men/male/women/female]	0.9187192118226601	1218
artisan [men/male/women/female]	0.7613065326633166	398
artist [men/male/women/female]	0.8421900161030595	621
aryan [men/male/women/female]	0.7207207207207207	2109
asante [men/male/women/female]	0.7904109589041096	730
ascendancy of [men/male/women/female]	0.6756756756756757	407
ascent of [men/male/women/female]	0.9289617486338798	732
ascetic [men/male/women/female]	0.7250470809792844	1593
ashanti [men/male/women/female]	0.6864406779661016	236
ashkenazi [men/male/women/female]	0.8046062407132244	1346
ashkenazi jewish [men/male/women/female]	0.9229871645274212	857
asia [men/male/women/female]	0.9132007233273056	1106
asian [men/male/women/female]	0.7516126836076455	117506
asian [men/male/women/female] immigrant	0.7413127413127413	259
asian [men/male/women/female] migrant	0.6875	176
asian [men/male/women/female] student	0.6105919003115264	321
asian [men/male/women/female] worker	0.908	500
asian american [men/male/women/female]	0.6818234476367007	34528
asian immigrant [men/male/women/female]	0.9265459514861633	2927
asian indian [men/male/women/female]	0.7342657342657343	1001
asian muslim [men/male/women/female]	0.8759493670886076	1580
asianamerican [men/male/women/female]	0.8392282958199357	311
asiatic [men/male/women/female]	0.7615176151761518	738
asli [men/male/women/female]	0.7938144329896907	194
aspect [men/male/women/female]	0.7405857740585774	239
aspect in [men/male/women/female]	0.6600985221674877	203
aspect of [men/male/women/female]	0.8851446478041691	22019
aspiration for [men/male/women/female]	0.8694638694638694	429
aspiration in [men/male/women/female]	0.7058823529411765	153
aspiration of [men/male/women/female]	0.6395980445410103	3682
aspiring [men/male/women/female]	0.8219311014070839	2061
assamese [men/male/women/female]	0.8409090909090909	396
assassination of [men/male/women/female]	0.6818181818181818	242
assault [men/male/women/female]	0.8392774432607689	2159
assault in [men/male/women/female]	0.763265306122449	245
assault of [men/male/women/female]	0.7786373103243083	3361
assed [men/male/women/female]	0.6094674556213018	338
assertion of [men/male/women/female]	0.8675771971496437	1684
assertive [men/male/women/female]	0.8643980407321474	3879
assessment for [men/male/women/female]	0.6824817518248175	548
assessment in [men/male/women/female]	0.795	600
assessment of [men/male/women/female]	0.7512623901253039	5347
asset [men/male/women/female]	0.6648648648648648	185
asset for [men/male/women/female]	0.7668393782383419	386
asset of [men/male/women/female]	0.6847290640394089	203
assignment for [men/male/women/female]	0.72	275
assignment of [men/male/women/female]	0.844311377245509	1837
assimilation of [men/male/women/female]	0.8755760368663594	434
assistance [men/male/women/female]	0.7651006711409396	298
assistance for [men/male/women/female]	0.9471861471861471	1155
associate [men/male/women/female]	0.7568101065929728	2533
associated [men/male/women/female]	0.7008149010477299	2577
association and [men/male/women/female]	0.9331395348837209	688
association for [men/male/women/female]	0.9560975609756097	12710
association of [men/male/women/female]	0.8427603036876355	36880
association young [men/male/women/female]	0.6798245614035088	228
assumption of [men/male/women/female]	0.7448979591836735	1960
assyrian [men/male/women/female]	0.6153153153153154	1110
asthma in [men/male/women/female]	0.7679738562091504	306
asthmatic [men/male/women/female]	0.9193020719738277	917
astonishing [men/male/women/female]	0.6497890295358649	237
asylum for [men/male/women/female]	0.8052631578947368	570
asymptomatic [men/male/women/female]	0.7629901062660315	13645
asymptomatic in [men/male/women/female]	0.6771929824561403	570
atayal [men/male/women/female]	0.6277372262773723	137
atheist [men/male/women/female]	0.672514619883041	171
athenian [men/male/women/female]	0.6615720524017468	9160
athens [men/male/women/female]	0.6839080459770115	348
athlete [men/male/women/female]	0.9258760107816711	742
athlete and [men/male/women/female]	0.7272727272727273	693
athletics for [men/male/women/female]	0.9586016559337627	2174
atlanta [men/male/women/female]	0.8636363636363636	968
atlantic [men/male/women/female]	0.7057142857142857	350
atlas of [men/male/women/female]	0.7168234064785789	957
atmosphere for [men/male/women/female]	0.8726287262872628	369
attached [men/male/women/female]	0.7039748953974896	956
attachment for [men/male/women/female]	0.6906474820143885	139
attachment in [men/male/women/female]	0.6629834254143646	181
attachment of [men/male/women/female]	0.6181506849315068	584
attainment for [men/male/women/female]	0.7741433021806854	642
attainment of [men/male/women/female]	0.782985226693836	1963
attempt [men/male/women/female]	0.6104651162790697	172
attempt in [men/male/women/female]	0.8097345132743363	226
attendance by [men/male/women/female]	0.8070866141732284	254
attendance of [men/male/women/female]	0.6998939554612937	943
attendant [men/male/women/female]	0.8463251670378619	898
attention for [men/male/women/female]	0.8073394495412844	218
attire for [men/male/women/female]	0.6178594878529219	1523
attraction of [men/male/women/female]	0.680623973727422	1218
attractive [men/male/women/female]	0.7353623016108899	50469
attractive [men/male/women/female] body	0.791970802919708	548
attractive [men/male/women/female] character	0.7772020725388601	193
attractive [men/male/women/female] face	0.7424657534246575	365
attractive [men/male/women/female] figure	0.6578947368421053	152
attractive [men/male/women/female] friend	0.7546296296296297	216
attractive [men/male/women/female] model	0.7238493723849372	239
attractive [men/male/women/female] student	0.8475073313782991	341
attractive for [men/male/women/female]	0.6936488169364882	803
attractive old [men/male/women/female]	0.7371428571428571	175
attractive single [men/male/women/female]	0.8114754098360656	366
attractive young [men/male/women/female]	0.7677038131289816	10831
attractiveness for [men/male/women/female]	0.8049586776859504	605
attractiveness of [men/male/women/female]	0.6641221374045801	1310
attribute [men/male/women/female]	0.6950146627565983	341
attribute for [men/male/women/female]	0.6231884057971014	276
attribution of [men/male/women/female]	0.6025641025641025	156
attrition of [men/male/women/female]	0.7660044150110376	453
auckland [men/male/women/female]	0.873015873015873	441
audience for [men/male/women/female]	0.7283018867924528	265
auspex of [men/male/women/female]	0.6666666666666666	162
austin [men/male/women/female]	0.7649880095923262	417
australia [men/male/women/female]	0.8165429480381761	943
australian [men/male/women/female]	0.7992750141939993	45794
australian aboriginal [men/male/women/female]	0.8021108179419525	758
austrian [men/male/women/female]	0.7750759878419453	3290
author [men/male/women/female]	0.8897168405365127	2013
author [men/male/women/female] author	0.9552457813646368	1363
author and [men/male/women/female]	0.6433260393873085	457
author of [men/male/women/female]	0.7967935871743487	4990
authority and [men/male/women/female]	0.8650121065375302	1652
authority for [men/male/women/female]	0.7680798004987531	802
autistic [men/male/women/female]	0.6269592476489029	638
autobiography by [men/male/women/female]	0.8885941644562334	377
autobiography of [men/male/women/female]	0.7970627503337784	749
autochthonous [men/male/women/female]	0.6041666666666666	144
automated [men/male/women/female] voice	0.8620689655172413	348
autonomous [men/male/women/female]	0.933278955954323	6130
autonomy for [men/male/women/female]	0.9626068376068376	1872
autonomy in [men/male/women/female]	0.6875	176
autonomy of [men/male/women/female]	0.9663750683433571	3658
auxiliary [men/male/women/female]	0.8561020036429873	549
availability for [men/male/women/female]	0.6129032258064516	155
availability of [men/male/women/female]	0.753707627118644	1888
available and [men/male/women/female]	0.6792452830188679	212
available for [men/male/women/female]	0.7322166387493021	8955
available in [men/male/women/female]	0.646551724137931	348
avenue for [men/male/women/female]	0.9332579185520362	1768
avenue of [men/male/women/female]	0.708029197080292	137
average american [men/male/women/female]	0.8104265402843602	211
average in [men/male/women/female]	0.6453900709219859	141
aversion for [men/male/women/female]	0.6153846153846154	156
avoidance of [men/male/women/female]	0.6645056726094003	617
awakened [men/male/women/female]	0.7913043478260869	230
awakening of [men/male/women/female]	0.8328912466843501	754
award [men/male/women/female]	0.7336244541484717	458
award for [men/male/women/female]	0.8058064516129032	1550
aware [men/male/women/female]	0.6848609680741503	971
awareness for [men/male/women/female]	0.7774725274725275	364
awareness in [men/male/women/female]	0.717201166180758	343
awareness of [men/male/women/female]	0.9111069698099142	5366
awesome [men/male/women/female]	0.7294398092967819	839
aymara [men/male/women/female]	0.9006211180124224	805
azerbaijani [men/male/women/female]	0.8381147540983607	488
azeri [men/male/women/female]	0.8852459016393442	610
aztec [men/male/women/female]	0.8085735402808574	1353
babble of [men/male/women/female]	0.6945169712793734	383
babbling [men/male/women/female]	0.6331658291457286	199
baby [men/male/women/female]	0.6109589041095891	365
baby and [men/male/women/female]	0.6489859594383776	1282
baby boomer [men/male/women/female]	0.707843137254902	510
babylonian [men/male/women/female]	0.7204658901830283	601
back for [men/male/women/female]	0.6055045871559633	109
backdrop of [men/male/women/female]	0.615686274509804	255
background [men/male/women/female]	0.7514318442153494	873
background and [men/male/women/female]	0.75	284
background of [men/male/women/female]	0.6902887139107612	1524
bacteriuria in [men/male/women/female]	0.6801242236024845	322
bad for [men/male/women/female]	0.8723610988428584	11321
badass [men/male/women/female]	0.7967332123411979	551
badly [men/male/women/female]	0.688135593220339	295
baganda [men/male/women/female]	0.8076285240464345	603
bahai [men/male/women/female]	0.6019417475728155	103
bahian [men/male/women/female]	0.8595988538681948	349
bahraini [men/male/women/female]	0.9197080291970803	1370
bailey [men/male/women/female]	0.802547770700637	471
bakweri [men/male/women/female]	0.7169811320754716	159
balance [men/male/women/female]	0.8014184397163121	282
balance for [men/male/women/female]	0.7625	640
balance in [men/male/women/female]	0.7026143790849673	612
balkan [men/male/women/female]	0.7293497363796133	569
ball for [men/male/women/female]	0.7966101694915254	236
ballot for [men/male/women/female]	0.9183976261127597	674
baltic [men/male/women/female]	0.7917570498915402	461
baltimore [men/male/women/female]	0.7337192474674384	691
