Concept	PROP_M	TOTAL_GEN_FREQ
eager young [men/male/women/female]	0.15993150684931506	2920
eagerness of [men/male/women/female]	0.2260061919504644	323
eagle [men/male/women/female]	0.18928571428571428	280
ear of [men/male/women/female]	0.07444253859348199	5830
eared [men/male/women/female]	0.2706422018348624	218
early age [men/male/women/female]	0.3442622950819672	122
early day [men/male/women/female]	0.39015151515151514	264
early time [men/male/women/female]	0.21859706362153344	613
early white [men/male/women/female]	0.34838709677419355	155
earnest [men/male/women/female]	0.16589728793998845	6932
earnest christian [men/male/women/female]	0.3188405797101449	138
earnest young [men/male/women/female]	0.1572745901639344	1952
earnings [men/male/women/female]	0.3673469387755102	392
earth and [men/male/women/female]	0.2571662571662572	1221
earth for [men/male/women/female]	0.19114219114219114	429
earthborn [men/male/women/female]	0.07106598984771574	591
ease [men/male/women/female]	0.10483870967741936	496
ease of [men/male/women/female]	0.2974683544303797	316
easy of [men/male/women/female]	0.1396508728179551	802
easygoing [men/male/women/female]	0.25838926174496646	298
ebony [men/male/women/female]	0.3865979381443299	194
economic [men/male/women/female]	0.12094933820173437	2191
ecstasy of [men/male/women/female]	0.37168141592920356	113
edged [men/male/women/female]	0.25925925925925924	189
edification of [men/male/women/female]	0.3127962085308057	211
edomite [men/male/women/female]	0.3416149068322981	161
educated working [men/male/women/female]	0.3782051282051282	156
educated young [men/male/women/female]	0.3963591228796028	2417
edward [men/male/women/female]	0.3987730061349693	163
efe [men/male/women/female]	0.3732394366197183	142
effective [men/male/women/female]	0.19953843422687734	5633
efficient [men/male/women/female]	0.23134920634920636	2520
efficient young [men/male/women/female]	0.33707865168539325	178
effigy of [men/male/women/female]	0.23823529411764705	340
egg [men/male/women/female]	0.0942622950819672	488
ego of [men/male/women/female]	0.1306532663316583	398
egotistical [men/male/women/female]	0.08053691275167785	596
eight other [men/male/women/female]	0.3645833333333333	288
eight young [men/male/women/female]	0.15498652291105122	742
either [men/male/women/female]	0.3850267379679144	187
elderly italian [men/male/women/female]	0.3424657534246575	146
eldest [men/male/women/female] child	0.14420062695924765	638
eldest [men/male/women/female] member	0.24510932105868816	869
elect [men/male/women/female]	0.18816388467374812	659
elephant [men/male/women/female]	0.06891271056661562	653
eleven [men/male/women/female]	0.2552083333333333	960
eligible [men/male/women/female]	0.3562827805274433	27074
eligible [men/male/women/female] population	0.18208955223880596	335
eligible black [men/male/women/female]	0.13569321533923304	339
eligible single [men/male/women/female]	0.3185840707964602	339
eligible young [men/male/women/female]	0.21555675384200593	7418
elite of [men/male/women/female]	0.2772020725388601	386
elite young [men/male/women/female]	0.24505183788878418	1061
eloquent [men/male/women/female]	0.13929738562091504	2448
else [men/male/women/female]	0.3336938885884262	1849
embarrassed [men/male/women/female]	0.1828978622327791	421
embassy [men/male/women/female]	0.24411764705882352	340
embattled [men/male/women/female]	0.3280757097791798	317
embittered [men/male/women/female]	0.301994301994302	702
emergency [men/male/women/female]	0.1773220747889023	829
eminent [men/male/women/female]	0.1264106117600475	30306
emotion of [men/male/women/female]	0.3652694610778443	1670
empire [men/male/women/female]	0.16783216783216784	1287
empire and [men/male/women/female]	0.32575757575757575	132
empire of [men/male/women/female]	0.3106332138590203	837
employable [men/male/women/female]	0.3619402985074627	268
employer and [men/male/women/female]	0.3326923076923077	520
empty [men/male/women/female]	0.17680608365019013	1578
empty of [men/male/women/female]	0.12137203166226913	1516
encampment of [men/male/women/female]	0.2653061224489796	196
encroachment by [men/male/women/female]	0.09690721649484536	485
end for [men/male/women/female]	0.3931034482758621	435
end of [men/male/women/female]	0.19942248691571918	5541
endeavour of [men/male/women/female]	0.3713235294117647	272
endowed [men/male/women/female]	0.398355754857997	1338
endowment of [men/male/women/female]	0.3445692883895131	267
enduring [men/male/women/female]	0.32222222222222224	180
energetic [men/male/women/female]	0.3149784261351962	4867
energetic young [men/male/women/female]	0.15225225225225225	1110
energy of [men/male/women/female]	0.2536312849162011	3580
engaging [men/male/women/female]	0.3271249576701659	5906
engineer and [men/male/women/female]	0.1490066225165563	302
england young [men/male/women/female]	0.2843601895734597	211
english young [men/male/women/female]	0.2878338278931751	337
enlargement in [men/male/women/female]	0.22354694485842028	671
enlighten [men/male/women/female]	0.20642201834862386	218
enlightened [men/male/women/female]	0.17702535559678417	6468
enlightening [men/male/women/female]	0.3953488372093023	215
enlist [men/male/women/female]	0.3089700996677741	301
enlisted [men/male/women/female]	0.023523592294374673	109167
enlistment of [men/male/women/female]	0.3830439223697651	979
enormous [men/male/women/female]	0.1996325780771586	1633
enough [men/male/women/female]	0.21859957640716257	62324
enough black [men/male/women/female]	0.2966507177033493	209
enough white [men/male/women/female]	0.28205128205128205	195
enough young [men/male/women/female]	0.1893687707641196	602
enraged [men/male/women/female]	0.29278887923544744	1151
enterprise of [men/male/women/female]	0.36828644501278773	391
enterprising young [men/male/women/female]	0.09666666666666666	1500
entertainment for [men/male/women/female]	0.3482142857142857	784
entertainment of [men/male/women/female]	0.28440366972477066	327
enthusiastic young [men/male/women/female]	0.16938950988822013	1163
entice [men/male/women/female]	0.2948453608247423	485
entire [men/male/women/female] population	0.30543099152964626	6021
entire [men/male/women/female] specie	0.2200488997555012	409
entitlement in [men/male/women/female]	0.38095238095238093	105
entrance for [men/male/women/female]	0.3554140127388535	785
entrenched [men/male/women/female]	0.3930131004366812	229
envious [men/male/women/female]	0.2968849332485696	1573
eora [men/male/women/female]	0.35071090047393366	211
equal [men/male/women/female]	0.20522674865488086	2602
equal for [men/male/women/female]	0.24537037037037038	1080
equal in [men/male/women/female]	0.16546762589928057	556
equal of [men/male/women/female]	0.014467491720411365	5737
equipment [men/male/women/female]	0.22250639386189258	391
equipped [men/male/women/female]	0.061850311850311854	1924
equivalent [men/male/women/female]	0.3861788617886179	492
equivalent in [men/male/women/female]	0.2727272727272727	198
equivalent of [men/male/women/female]	0.3403141361256545	382
erect [men/male/women/female]	0.21548821548821548	297
erent [men/male/women/female]	0.39705882352941174	136
error of [men/male/women/female]	0.08023648648648649	1184
erudite [men/male/women/female]	0.14856341976173792	1427
escape of [men/male/women/female]	0.32679738562091504	153
escort [men/male/women/female]	0.3816793893129771	131
escort of [men/male/women/female]	0.17185185185185184	675
ese [men/male/women/female]	0.07290015847860538	631
essex [men/male/women/female]	0.12814814814814815	1350
est [men/male/women/female]	0.3801369863013699	292
establishment [men/male/women/female]	0.27923627684964203	419
estate [men/male/women/female]	0.09951060358890701	3065
estate of [men/male/women/female]	0.08679706601466992	818
esteem of [men/male/women/female]	0.33019853709508884	1914
esteemed [men/male/women/female]	0.28743961352657005	828
estimable [men/male/women/female]	0.30959752321981426	969
estimation of [men/male/women/female]	0.32558139534883723	1376
estrangement of [men/male/women/female]	0.36	150
eternal [men/male/women/female]	0.286231884057971	276
ethical [men/male/women/female]	0.16539440203562342	393
ethnic young [men/male/women/female]	0.22459893048128343	187
european white [men/male/women/female]	0.29591836734693877	196
evans [men/male/women/female] rat	0.38181818181818183	110
evening [men/male/women/female]	0.24922440537745605	967
evening for [men/male/women/female]	0.3923076923076923	130
event and [men/male/women/female]	0.307797537619699	731
everything [men/male/women/female]	0.3319039451114923	2332
evil [men/male/women/female]	0.05804206462101199	78736
evil and [men/male/women/female]	0.34523809523809523	168
evil for [men/male/women/female]	0.3850574712643678	348
evil in [men/male/women/female]	0.0687960687960688	1221
evil of [men/male/women/female]	0.22958333333333333	2400
evil old [men/male/women/female]	0.35687732342007433	269
exalted [men/male/women/female]	0.3098995695839311	697
exasperated [men/male/women/female]	0.2120253164556962	316
excel [men/male/women/female]	0.34177215189873417	158
excellent [men/male/women/female]	0.265914300828778	11342
excellent of [men/male/women/female]	0.3904833836858006	1324
excellent young [men/male/women/female]	0.14664586583463338	641
exception [men/male/women/female]	0.39029126213592236	515
excess [men/male/women/female]	0.34770114942528735	348
excitable young [men/male/women/female]	0.2026578073089701	301
excite [men/male/women/female]	0.20192307692307693	312
excited [men/male/women/female]	0.27014131033217104	5449
excited young [men/male/women/female]	0.348294434470377	557
excitement of [men/male/women/female]	0.26666666666666666	285
exclusive [men/male/women/female]	0.3715753424657534	2920
excuse [men/male/women/female]	0.3531827515400411	487
excuse for [men/male/women/female]	0.2605588044184535	1539
exhausted [men/male/women/female]	0.37372013651877134	586
existence [men/male/women/female]	0.271875	320
exotic [men/male/women/female] dancer	0.28804347826086957	184
expectancy [men/male/women/female]	0.3581081081081081	148
expendable [men/male/women/female]	0.22807017543859648	228
expenditure of [men/male/women/female]	0.11660329531051965	789
experienced [men/male/women/female]	0.32628365251179575	18015
experiment [men/male/women/female]	0.3706293706293706	143
experiment of [men/male/women/female]	0.3925233644859813	214
expert [men/male/women/female]	0.2403458213256484	1735
exploit of [men/male/women/female]	0.1900369003690037	542
exploitation by [men/male/women/female]	0.08775137111517367	547
exposed [men/male/women/female] rat	0.32	125
expressionless [men/male/women/female]	0.15819209039548024	354
extermination of [men/male/women/female]	0.37089201877934275	213
external [men/male/women/female] organ	0.37748344370860926	151
extra [men/male/women/female]	0.07143899591360187	13704
extra [men/male/women/female] chromosome	0.35714285714285715	126
extraction in [men/male/women/female]	0.3691275167785235	149
extreme [men/male/women/female]	0.1645422943221321	863
extreme [men/male/women/female] brain	0.04014360313315927	3064
exuberant [men/male/women/female]	0.373134328358209	268
eye [men/male/women/female]	0.3283775048480931	1547
eye of [men/male/women/female]	0.13442113442113443	34749
eyed [men/male/women/female]	0.3224660161317615	17729
eyed old [men/male/women/female]	0.18604651162790697	301
eyed young [men/male/women/female]	0.2918877937831691	1319
fabled [men/male/women/female]	0.39473684210526316	114
face [men/male/women/female]	0.367047308319739	1226
face of [men/male/women/female]	0.31106243154435925	22825
faced [men/male/women/female]	0.22546797616049694	23826
faced old [men/male/women/female]	0.2421875	384
faced young [men/male/women/female]	0.18729535036018335	1527
faceless [men/male/women/female]	0.19201570680628272	7640
faculty of [men/male/women/female]	0.14563106796116504	2163
failing of [men/male/women/female]	0.2261904761904762	672
faith [men/male/women/female]	0.23673469387755103	735
faith for [men/male/women/female]	0.39568345323741005	139
faith in [men/male/women/female]	0.3427344041837878	5354
faith of [men/male/women/female]	0.11322348964934516	2367
faithful [men/male/women/female]	0.2090032154340836	18660
faithful of [men/male/women/female]	0.19902912621359223	206
faithless [men/male/women/female]	0.253723110865968	1813
fall of [men/male/women/female]	0.3194888178913738	939
false [men/male/women/female]	0.27408637873754155	3612
false of [men/male/women/female]	0.2616279069767442	172
falsehood of [men/male/women/female]	0.3969465648854962	262
fame of [men/male/women/female]	0.23214285714285715	336
familial [men/male/women/female]	0.25225225225225223	222
familiar [men/male/women/female]	0.3496846531184303	1427
familiarity of [men/male/women/female]	0.3333333333333333	150
family [men/male/women/female]	0.18005655741504797	21571
famished [men/male/women/female]	0.099625468164794	1335
famous [men/male/women/female]	0.2914443180824075	68586
famous black [men/male/women/female]	0.3685897435897436	312
famous of [men/male/women/female]	0.25139664804469275	179
fanatic [men/male/women/female]	0.3559322033898305	118
fanatical [men/male/women/female]	0.30378096479791394	767
fanciful [men/male/women/female]	0.3333333333333333	285
fancy of [men/male/women/female]	0.1362847222222222	1152
farang [men/male/women/female]	0.2081447963800905	442
faring [men/male/women/female]	0.03514851485148515	2020
farsighted [men/male/women/female]	0.10498687664041995	381
fashionable young [men/male/women/female]	0.25499492041991195	2953
fastidious [men/male/women/female]	0.3135802469135803	405
fat for [men/male/women/female]	0.39492753623188404	552
fat of [men/male/women/female]	0.3959731543624161	149
fat old [men/male/women/female]	0.35587655942219304	1523
fated [men/male/women/female]	0.3533697632058288	549
father [men/male/women/female]	0.11073253833049404	587
father and [men/male/women/female]	0.2578374920025592	1563
father of [men/male/women/female]	0.08501529051987768	3270
favor [men/male/women/female]	0.3657219973009447	741
favor for [men/male/women/female]	0.28217821782178215	202
favored [men/male/women/female]	0.31400437636761486	914
favour [men/male/women/female]	0.13372093023255813	344
favoured [men/male/women/female]	0.3737704918032787	1220
fbi [men/male/women/female]	0.007505302659487682	6129
fear in [men/male/women/female]	0.39871086556169427	1086
fearful [men/male/women/female]	0.26082771896053897	2078
fearful of [men/male/women/female]	0.33575757575757575	825
fearing [men/male/women/female]	0.1969190794357832	5388
fearless [men/male/women/female]	0.21651690201112536	4674
fearsome [men/male/women/female]	0.2737642585551331	526
feat of [men/male/women/female]	0.22380952380952382	210
feather [men/male/women/female]	0.1814814814814815	270
feathered [men/male/women/female]	0.2876404494382023	445
feckless [men/male/women/female]	0.19021739130434784	368
fed [men/male/women/female]	0.1834607366226546	1439
feeble [men/male/women/female]	0.2915802571547076	2411
feeble old [men/male/women/female]	0.13347685683530677	929
feed [men/male/women/female]	0.14827018121911037	607
feeling of [men/male/women/female]	0.32421052631578945	4750
fellow [men/male/women/female]	0.054652204393207664	102704
fellow black [men/male/women/female]	0.2132701421800948	211
fellow country [men/male/women/female]	0.11359026369168357	493
fellowship of [men/male/women/female]	0.09707903780068729	2328
feminization of [men/male/women/female]	0.12708600770218229	779
feminized [men/male/women/female]	0.06684733514001806	1107
fence [men/male/women/female]	0.2049469964664311	283
fenian [men/male/women/female]	0.10194902548725637	667
feral [men/male/women/female]	0.33047210300429186	466
ferguson [men/male/women/female]	0.359375	128
ferocious [men/male/women/female]	0.18237885462555067	1135
fervent [men/male/women/female]	0.1673469387755102	245
fetish [men/male/women/female]	0.1085972850678733	442
feudal [men/male/women/female]	0.3790322580645161	124
few [men/male/women/female] child	0.36129032258064514	155
few [men/male/women/female] dancer	0.3418803418803419	117
few [men/male/women/female] passenger	0.26900584795321636	171
few adult [men/male/women/female]	0.39429928741092635	421
few available [men/male/women/female]	0.358974358974359	390
few bold [men/male/women/female]	0.21721311475409835	244
few brave [men/male/women/female]	0.1604797258709309	1751
few college [men/male/women/female]	0.3333333333333333	159
few colored [men/male/women/female]	0.17883211678832117	274
few courageous [men/male/women/female]	0.32231404958677684	242
few dead [men/male/women/female]	0.10666666666666667	375
few decent [men/male/women/female]	0.16923076923076924	260
few dozen [men/male/women/female]	0.1623296158612144	3228
few earnest [men/male/women/female]	0.3671875	128
few eligible [men/male/women/female]	0.2464065708418891	487
few faithful [men/male/women/female]	0.18141592920353983	226
few famous [men/male/women/female]	0.38071065989847713	197
few free [men/male/women/female]	0.21935483870967742	310
few good [men/male/women/female]	0.06567920483336581	15393
few great [men/male/women/female]	0.07543216343635412	1909
few important [men/male/women/female]	0.3157894736842105	171
few influential [men/male/women/female]	0.2222222222222222	216
few intelligent [men/male/women/female]	0.1457725947521866	343
few leading [men/male/women/female]	0.09324009324009325	429
few learned [men/male/women/female]	0.08611599297012303	569
few marriageable [men/male/women/female]	0.2823529411764706	170
few modern [men/male/women/female]	0.3977272727272727	176
few more [men/male/women/female]	0.24653465346534653	6060
few mortal [men/male/women/female]	0.2751677852348993	149
few new [men/male/women/female]	0.234375	320
few noble [men/male/women/female]	0.3524229074889868	227
few northern [men/male/women/female]	0.3728813559322034	118
few old [men/male/women/female]	0.291866028708134	10868
few powerful [men/male/women/female]	0.13630573248407643	785
few rare [men/male/women/female]	0.3333333333333333	135
few real [men/male/women/female]	0.2276657060518732	347
few rich [men/male/women/female]	0.04965986394557823	1470
few select [men/male/women/female]	0.28292682926829266	410
few special [men/male/women/female]	0.36885245901639346	122
few strong [men/male/women/female]	0.12367491166077739	849
few such [men/male/women/female]	0.22978436657681942	1484
few thing [men/male/women/female]	0.38461538461538464	182
few wealthy [men/male/women/female]	0.27874015748031494	635
few white [men/male/women/female]	0.23352192362093352	7070
few young [men/male/women/female]	0.2774973229310081	19611
field [men/male/women/female]	0.2501302761855133	3838
field by [men/male/women/female]	0.35	220
fierce [men/male/women/female]	0.2669883393646964	4974
fifteenth century [men/male/women/female]	0.3151515151515151	165
fifth [men/male/women/female]	0.31346153846153846	520
fight [men/male/women/female]	0.25287356321839083	435
fighting [men/male/women/female]	0.03247232472324723	20325
figure of [men/male/women/female]	0.23329636817299695	14428
file of [men/male/women/female]	0.12304832713754647	5380
filled [men/male/women/female]	0.3454810495626822	1372
filthy [men/male/women/female]	0.18409638554216867	2075
finance [men/male/women/female]	0.26773455377574373	437
financial [men/male/women/female]	0.2230971128608924	1143
fine [men/male/women/female]	0.294072450983182	35141
fine [men/male/women/female] specimen	0.07289002557544758	782
fine christian [men/male/women/female]	0.30612244897959184	147
fine of [men/male/women/female]	0.2707373271889401	868
fine young [men/male/women/female]	0.10564411891426109	11605
fingered [men/male/women/female]	0.38289205702647655	491
fire [men/male/women/female]	0.2086903304773562	1634
fire and [men/male/women/female]	0.22074788902291917	829
fire of [men/male/women/female]	0.0912	625
first [men/male/women/female] child	0.07992448080553807	3178
first [men/male/women/female] dancer	0.375	224
first [men/male/women/female] lover	0.332541567695962	421
first [men/male/women/female] nurse	0.39759036144578314	166
first class [men/male/women/female]	0.2276707530647986	571
first few [men/male/women/female]	0.30886075949367087	790
first of [men/male/women/female]	0.10974588103881597	3581
first place [men/male/women/female]	0.32727272727272727	330
first white [men/male/women/female]	0.1718513536236758	5947
first young [men/male/women/female]	0.35508155583437895	797
fish [men/male/women/female]	0.2974828375286041	1311
fish and [men/male/women/female]	0.33753943217665616	634
fish for [men/male/women/female]	0.06880733944954129	654
fisher [men/male/women/female]	0.3472906403940887	1218
fisher of [men/male/women/female]	0.002849002849002849	32292
fishing [men/male/women/female]	0.2343032159264931	653
fishing for [men/male/women/female]	0.05725190839694656	1048
fit [men/male/women/female]	0.18115098899131835	11173
fit of [men/male/women/female]	0.2879746835443038	316
fit young [men/male/women/female]	0.042803970223325064	1612
fitting [men/male/women/female]	0.3382936507936508	1008
five [men/male/women/female]	0.25844346549192365	681
five black [men/male/women/female]	0.3504823151125402	311
five other [men/male/women/female]	0.2887189292543021	523
five young [men/male/women/female]	0.3153326904532305	1037
fix [men/male/women/female]	0.39880952380952384	168
flabby [men/male/women/female]	0.26905829596412556	223
flag [men/male/women/female]	0.19444444444444445	324
flash [men/male/women/female]	0.20599250936329588	267
flat [men/male/women/female] voice	0.33613445378151263	119
flattery of [men/male/women/female]	0.3096590909090909	352
flawed [men/male/women/female]	0.19043062200956937	1045
fleet of [men/male/women/female]	0.07366984993178717	733
flesh and [men/male/women/female]	0.37857142857142856	140
flesh of [men/male/women/female]	0.1297229219143577	4764
flight [men/male/women/female]	0.236	250
flight of [men/male/women/female]	0.325	600
flock and [men/male/women/female]	0.36394557823129253	294
flood of [men/male/women/female]	0.28086763070077864	1798
floor [men/male/women/female]	0.24538258575197888	1516
flow of [men/male/women/female]	0.2941815023881893	4606
flower of [men/male/women/female]	0.26541554959785524	373
follower of [men/male/women/female]	0.3393258426966292	445
folly of [men/male/women/female]	0.1364052487030821	3277
food for [men/male/women/female]	0.2304093567251462	2565
food of [men/male/women/female]	0.15309446254071662	614
fool [men/male/women/female]	0.3423573511037068	2401
fool of [men/male/women/female]	0.23366159355416294	1117
foolish [men/male/women/female]	0.3197969543147208	20488
foolish for [men/male/women/female]	0.3488372093023256	129
foolish of [men/male/women/female]	0.244140625	512
foolish old [men/male/women/female]	0.3101983002832861	706
foolish young [men/male/women/female]	0.1780233271945979	1629
foolishness of [men/male/women/female]	0.25625	960
foot [men/male/women/female]	0.20133414190418436	1649
foot and [men/male/women/female]	0.37181663837011886	589
foot of [men/male/women/female]	0.1128430296377607	9110
football [men/male/women/female]	0.10175975516449885	1307
football and [men/male/women/female]	0.11506410256410256	3120
footed [men/male/women/female]	0.3726315789473684	1425
footprint of [men/male/women/female]	0.07395498392282958	622
footstep of [men/male/women/female]	0.18853974121996303	1623
footwear for [men/male/women/female]	0.39321608040201006	796
force [men/male/women/female]	0.30268698616402645	9974
force of [men/male/women/female]	0.12880264384374204	11801
forceful [men/male/women/female]	0.35	2300
ford [men/male/women/female]	0.36106194690265486	565
forehead of [men/male/women/female]	0.2144927536231884	345
foreign service [men/male/women/female]	0.3780487804878049	164
foremost [men/male/women/female]	0.13139260424862312	5084
foremost of [men/male/women/female]	0.10945273631840796	402
forest [men/male/women/female]	0.2810368349249659	2199
forest of [men/male/women/female]	0.2197452229299363	314
forgetfulness of [men/male/women/female]	0.3192982456140351	285
forgiveness of [men/male/women/female]	0.3076923076923077	130
forgiving of [men/male/women/female]	0.2681818181818182	220
formed [men/male/women/female]	0.31101511879049676	463
former [men/male/women/female] partner	0.2927927927927928	444
former military [men/male/women/female]	0.037966932026944275	1633
former time [men/male/women/female]	0.31155778894472363	199
fort [men/male/women/female]	0.3333333333333333	168
fortunate of [men/male/women/female]	0.2011173184357542	2506
fortune [men/male/women/female]	0.17522658610271905	331
fortune and [men/male/women/female]	0.04553264604810996	2328
fortune of [men/male/women/female]	0.28790953899681065	3449
foul [men/male/women/female]	0.21337579617834396	628
four [men/male/women/female]	0.17647058823529413	2159
four young [men/male/women/female]	0.3	140
foursome of [men/male/women/female]	0.3418803418803419	117
fragment of [men/male/women/female]	0.28646748681898065	569
fragrance for [men/male/women/female]	0.2751322751322751	567
franklin [men/male/women/female]	0.22932330827067668	266
frantic [men/male/women/female]	0.3888255416191562	1754
fraser [men/male/women/female]	0.2647058823529412	170
free [men/male/women/female]	0.20020495733052066	166864
free adult [men/male/women/female]	0.09692671394799054	423
free colored [men/male/women/female]	0.2802709568162574	1181
free of [men/male/women/female]	0.2702251876563803	1199
free white [men/male/women/female]	0.16540499621498864	2642
freed [men/male/women/female]	0.23792918454935622	3728
freed black [men/male/women/female]	0.16666666666666666	402
freezing [men/male/women/female]	0.2724795640326976	367
frequency [men/male/women/female]	0.3057324840764331	157
fresh [men/male/women/female]	0.06945337620578779	7775
fresh young [men/male/women/female]	0.35106382978723405	282
friendly young [men/male/women/female]	0.2772020725388601	386
frightened old [men/male/women/female]	0.35384615384615387	195
frightened young [men/male/women/female]	0.39416058394160586	411
frightful [men/male/women/female]	0.17970660146699266	818
fringe of [men/male/women/female]	0.23121387283236994	173
frog [men/male/women/female]	0.15960912052117263	307
front [men/male/women/female]	0.07661402050429482	7218
frontal [men/male/women/female] nudity	0.23387096774193547	620
frozen [men/male/women/female]	0.1386481802426343	1154
fruit [men/male/women/female]	0.37341772151898733	316
frustrated [men/male/women/female]	0.38021702838063437	2396
full [men/male/women/female] employment	0.19655172413793104	290
full grown [men/male/women/female]	0.17718446601941748	824
full of [men/male/women/female]	0.34989412425634897	69421
fund and [men/male/women/female]	0.29411764705882354	289
funeral [men/male/women/female]	0.1964735516372796	397
funeral of [men/male/women/female]	0.39097744360902253	266
funny [men/male/women/female]	0.36905384213277576	5739
fur [men/male/women/female]	0.1391941391941392	546
fur and [men/male/women/female]	0.23699421965317918	173
furious [men/male/women/female]	0.2557682866961217	2037
furnish [men/male/women/female]	0.1932367149758454	207
furnished [men/male/women/female]	0.27167630057803466	173
fury of [men/male/women/female]	0.1111111111111111	720
fusion of [men/male/women/female]	0.3737864077669903	206
gait of [men/male/women/female]	0.2818991097922849	337
gallant [men/male/women/female]	0.02752459164335349	11081
gallery [men/male/women/female]	0.3274336283185841	226
galway [men/male/women/female]	0.27299703264094954	337
game [men/male/women/female]	0.33182293482049496	2869
game [men/male/women/female] play	0.20869565217391303	345
game of [men/male/women/female]	0.2777129521586931	857
gang of [men/male/women/female]	0.0815450643776824	16543
garbed [men/male/women/female]	0.26320582877959925	1098
garden [men/male/women/female]	0.31552587646076796	599
garrison [men/male/women/female]	0.10025062656641603	399
garrison of [men/male/women/female]	0.08876811594202899	552
gate [men/male/women/female]	0.2653333333333333	750
gathering [men/male/women/female]	0.3028322440087146	1377
gathering of [men/male/women/female]	0.38778162911611785	11540
gaunt [men/male/women/female]	0.22564734895191121	1622
gauntlet of [men/male/women/female]	0.23076923076923078	312
gawking [men/male/women/female]	0.20866141732283464	254
gay [men/male/women/female]	0.018670032827217267	559292
gay young [men/male/women/female]	0.05528052805280528	1212
gaze of [men/male/women/female]	0.16099930603747398	2882
geeky [men/male/women/female]	0.36024844720496896	161
gendering of [men/male/women/female]	0.36809045226130654	796
general of [men/male/women/female]	0.25857519788918204	379
generality of [men/male/women/female]	0.14728300958937793	4067
generation young [men/male/women/female]	0.25555555555555554	180
generosity of [men/male/women/female]	0.31711409395973156	596
generous [men/male/women/female]	0.2384386932541366	4714
generous of [men/male/women/female]	0.11096014492753623	2208
genial [men/male/women/female]	0.13076923076923078	390
genitalia in [men/male/women/female]	0.367816091954023	174
genitals of [men/male/women/female]	0.3699421965317919	346
gentle [men/male/women/female]	0.33960518198642814	6484
gentle of [men/male/women/female]	0.1332465277777778	2304
gentleman and [men/male/women/female]	0.3868974042027194	1618
genuine [men/male/women/female]	0.3752950432730134	1271
george [men/male/women/female]	0.22417153996101363	513
gesture of [men/male/women/female]	0.39869281045751637	459
ghost of [men/male/women/female]	0.2708631378159275	2097
giant [men/male/women/female]	0.28163049232398096	3778
giddy young [men/male/women/female]	0.3467741935483871	124
gift for [men/male/women/female]	0.2265426880811496	2366
gift in [men/male/women/female]	0.2631578947368421	190
gifted [men/male/women/female]	0.38042785616750113	10985
gifted young [men/male/women/female]	0.16681534344335414	1121
gigantic [men/male/women/female]	0.11120840630472854	1142
gilded [men/male/women/female]	0.2413793103448276	261
gingerbread [men/male/women/female]	0.010337213970293056	9964
girl [men/male/women/female]	0.3575860124083474	1773
girl by [men/male/women/female]	0.31153846153846154	260
girl for [men/male/women/female]	0.38308457711442784	201
girl in [men/male/women/female]	0.23676880222841226	359
girly [men/male/women/female]	0.07984031936127745	501
gland in [men/male/women/female]	0.25024154589371983	1035
glass [men/male/women/female]	0.18512898330804248	659
glass and [men/male/women/female]	0.28270042194092826	237
glaswegian [men/male/women/female]	0.3551912568306011	183
glorious [men/male/women/female]	0.35850214855739715	1629
glory of [men/male/women/female]	0.17603344170924293	4306
gloved [men/male/women/female]	0.24528301886792453	212
glut of [men/male/women/female]	0.24719101123595505	267
gnostic [men/male/women/female]	0.39490445859872614	157
goblin [men/male/women/female]	0.10424028268551237	1132
god [men/male/women/female]	0.1320012110202846	3303
god and [men/male/women/female]	0.011750203268025283	76254
god for [men/male/women/female]	0.19601629696695339	2209
god in [men/male/women/female]	0.19809069212410502	838
god of [men/male/women/female]	0.08471074380165289	2420
godfearing [men/male/women/female]	0.1423948220064725	309
godless [men/male/women/female]	0.03118440779610195	3335
godly [men/male/women/female]	0.23298977710742416	23868
going [men/male/women/female]	0.3555404486743712	1471
going of [men/male/women/female]	0.12871287128712872	505
gold [men/male/women/female]	0.1889763779527559	1270
golden [men/male/women/female]	0.21238938053097345	1356
good [men/male/women/female]	0.13612577747387664	425577
good [men/male/women/female] role	0.16927592954990214	1022
good and [men/male/women/female]	0.3584905660377358	1802
good black [men/male/women/female]	0.2119047619047619	840
good business [men/male/women/female]	0.05420991926182238	867
good christian [men/male/women/female]	0.2500973899493572	2567
good few [men/male/women/female]	0.21266968325791855	221
good in [men/male/women/female]	0.21595744680851064	940
good many [men/male/women/female]	0.25279388881029846	7069
good of [men/male/women/female]	0.1561553291104379	3631
good old [men/male/women/female]	0.38414634146341464	820
good white [men/male/women/female]	0.12618296529968454	634
good young [men/male/women/female]	0.11169900058788948	1701
goode [men/male/women/female]	0.18454258675078863	634
goodly [men/male/women/female]	0.13406292749658003	731
goodness of [men/male/women/female]	0.3184031158714703	1027
gordon [men/male/women/female]	0.3604060913705584	197
gorean [men/male/women/female]	0.15714285714285714	630
got [men/male/women/female]	0.291044776119403	268
gout in [men/male/women/female]	0.21605550049554015	1009
governed [men/male/women/female]	0.242296918767507	714
government [men/male/women/female]	0.11699824760333986	9701
government by [men/male/women/female]	0.338	1000
government of [men/male/women/female]	0.13886733902249807	5156
gown and [men/male/women/female]	0.07057416267942583	836
grace [men/male/women/female]	0.24154589371980675	414
grace for [men/male/women/female]	0.36363636363636365	143
grace in [men/male/women/female]	0.34710743801652894	121
graceless [men/male/women/female]	0.29595015576323985	321
